1,-1.22686e-05
2,-1.18052e-05
3,-1.12057e-05
4,-1.08055e-05
5,-1.03357e-05
6,-9.91257e-06
7,-9.52681e-06
8,-9.06535e-06
9,-8.84912e-06
10,-8.50498e-06
11,-8.06224e-06
12,-7.98343e-06
13,-7.75456e-06
14,-7.63091e-06
15,-7.18849e-06
16,-7.10158e-06
17,-6.97449e-06
18,-6.85717e-06
19,-6.58771e-06
20,-6.38407e-06
21,-6.41160e-06
22,-6.23064e-06
23,-6.05267e-06
24,-6.04725e-06
25,-5.89634e-06
26,-5.91984e-06
27,-5.79047e-06
28,-5.60845e-06
29,-5.65125e-06
30,-5.32929e-06
31,-5.27774e-06
32,-5.15349e-06
33,-5.17415e-06
34,-5.12328e-06
35,-4.91995e-06
36,-4.99651e-06
37,-4.84860e-06
38,-4.90738e-06
39,-4.69902e-06
40,-4.67362e-06
41,-4.63286e-06
42,-4.64932e-06
43,-4.48259e-06
44,-4.44375e-06
45,-4.25859e-06
46,-4.26730e-06
47,-4.36383e-06
48,-4.30670e-06
49,-4.18332e-06
50,-4.09282e-06
51,-3.98060e-06
52,-4.00160e-06
53,-3.96843e-06
54,-3.85103e-06
55,-3.79055e-06
56,-3.73106e-06
57,-3.93092e-06
58,-3.78942e-06
59,-3.70211e-06
60,-3.69219e-06
61,-3.67877e-06
62,-3.52627e-06
63,-3.48052e-06
64,-3.42296e-06
65,-3.40820e-06
66,-3.24447e-06
67,-3.28182e-06
68,-3.29431e-06
69,-3.16388e-06
70,-3.10974e-06
71,-3.17949e-06
72,-3.13791e-06
73,-2.94641e-06
74,-2.97425e-06
75,-3.01151e-06
76,-2.91833e-06
77,-2.99236e-06
78,-2.77568e-06
79,-2.84396e-06
80,-2.88065e-06
81,-2.73271e-06
82,-2.62880e-06
83,-2.76679e-06
84,-2.77085e-06
85,-2.61137e-06
86,-2.65600e-06
87,-2.63207e-06
88,-2.52174e-06
89,-2.67987e-06
90,-2.53123e-06
91,-2.73064e-06
92,-2.37033e-06
93,-2.49877e-06
94,-2.31650e-06
95,-2.32614e-06
96,-2.30910e-06
97,-2.26875e-06
98,-2.26923e-06
99,-2.16365e-06
100,-2.12369e-06
101,-2.25706e-06
102,-2.19019e-06
103,-2.25486e-06
104,-2.03528e-06
105,-2.12045e-06
106,-2.06727e-06
107,-2.12974e-06
108,-2.08104e-06
109,-1.98938e-06
110,-2.00981e-06
111,-1.94515e-06
112,-2.02899e-06
113,-1.87411e-06
114,-1.85734e-06
115,-1.81975e-06
116,-1.90653e-06
117,-1.94892e-06
118,-1.94777e-06
119,-1.80210e-06
120,-1.70706e-06
121,-1.70990e-06
122,-1.66034e-06
123,-1.76786e-06
124,-1.68664e-06
125,-1.66239e-06
126,-1.54917e-06
127,-1.67882e-06
128,-1.42037e-06
129,-1.66695e-06
130,-1.52797e-06
131,-1.53190e-06
132,-1.47967e-06
133,-1.51405e-06
134,-1.31743e-06
135,-1.50876e-06
136,-1.38995e-06
137,-1.16872e-06
138,-1.32401e-06
139,-1.20548e-06
140,-1.36394e-06
141,-1.29794e-06
142,-1.32240e-06
143,-1.28757e-06
144,-1.16519e-06
145,-1.13295e-06
146,-1.24826e-06
147,-1.17042e-06
148,-1.08632e-06
149,-1.07119e-06
150,-1.12376e-06
151,-1.05504e-06
152,-1.10977e-06
153,-1.01218e-06
154,-9.69672e-07
155,-8.25673e-07
156,-1.13443e-06
157,-1.04369e-06
158,-9.84691e-07
159,-1.01168e-06
160,-1.00667e-06
161,-9.27390e-07
162,-8.50671e-07
163,-9.07992e-07
164,-8.18477e-07
165,-7.19873e-07
166,-8.87784e-07
167,-7.55670e-07
168,-6.68335e-07
169,-7.28462e-07
170,-6.33324e-07
171,-7.15668e-07
172,-6.76960e-07
173,-6.12307e-07
174,-5.39070e-07
175,-5.80438e-07
176,-5.71220e-07
177,-4.50871e-07
178,-5.43011e-07
179,-5.38323e-07
180,-5.39988e-07
181,-3.92491e-07
182,-6.30165e-07
183,-5.05877e-07
184,-5.12130e-07
185,-4.00521e-07
186,-3.67364e-07
187,-5.64045e-07
188,-3.64070e-07
189,-2.83893e-07
190,-3.14877e-07
191,-3.72348e-07
192,-3.88371e-07
193,-3.65338e-07
194,-2.93369e-07
195,-3.38660e-07
196,-2.45512e-07
197,-2.58227e-07
198,-3.46974e-07
199,-2.11610e-07
200,-3.98988e-07
201,-2.29242e-07
202,-2.44457e-07
203,-1.91038e-07
204,-1.54422e-07
205,-4.73518e-08
206,-3.96863e-08
207,-7.31892e-08
208,-1.09242e-07
209,-9.56068e-08
210,-8.81287e-08
211,-6.91897e-08
212,-2.95957e-08
213,-8.26876e-08
214,2.04980e-07
215,-4.63349e-08
216,-7.17581e-08
217,1.10306e-07
218,2.07685e-07
219,7.76018e-09
220,1.66537e-07
221,1.04225e-07
222,1.73474e-07
223,1.49170e-07
224,1.44029e-07
225,1.82960e-07
226,3.93927e-07
227,3.69572e-07
228,1.74493e-07
229,3.30949e-07
230,2.41634e-07
231,2.49941e-07
232,3.56698e-07
233,3.03556e-07
234,3.86893e-07
235,3.08162e-07
236,3.77038e-07
237,2.19916e-07
238,1.73583e-07
239,3.15078e-07
240,2.40114e-07
241,2.43358e-07
242,3.73180e-07
243,4.67358e-07
244,4.56300e-07
245,5.25883e-07
246,5.32535e-07
247,6.36877e-07
248,3.98960e-07
249,5.09795e-07
250,3.09449e-07
251,3.80767e-07
252,4.59529e-07
253,4.51490e-07
254,4.47649e-07
255,5.19432e-07
256,5.80770e-07
257,4.52877e-07
258,5.79006e-07
259,5.51223e-07
260,6.39107e-07
261,6.23755e-07
262,8.36712e-07
263,7.36228e-07
264,7.91839e-07
265,6.04790e-07
266,7.67392e-07
267,7.60182e-07
268,7.32679e-07
269,5.77124e-07
270,8.11780e-07
271,8.67735e-07
272,7.03131e-07
273,6.95367e-07
274,8.01796e-07
275,6.26917e-07
276,8.25765e-07
277,7.33998e-07
278,7.35840e-07
279,7.41668e-07
280,7.26939e-07
281,7.47738e-07
282,8.09941e-07
283,7.25191e-07
284,7.80930e-07
285,6.31486e-07
286,7.27704e-07
287,7.25222e-07
288,7.66894e-07
289,8.11111e-07
290,8.91706e-07
291,9.16946e-07
292,8.71258e-07
293,8.15591e-07
294,8.19368e-07
295,8.25063e-07
296,8.80631e-07
297,8.03564e-07
298,1.00277e-06
299,8.97384e-07
300,9.23892e-07
301,9.08919e-07
302,8.93173e-07
303,9.53995e-07
304,9.36287e-07
305,9.48485e-07
306,1.00935e-06
307,1.04174e-06
308,1.03110e-06
309,1.03523e-06
310,1.01771e-06
311,1.04543e-06
312,1.10196e-06
313,1.14661e-06
314,1.12119e-06
315,1.11592e-06
316,1.12815e-06
317,1.15087e-06
318,1.11980e-06
319,1.22567e-06
320,1.10746e-06
321,1.16922e-06
322,1.19720e-06
323,1.08381e-06
324,1.18697e-06
325,1.10953e-06
326,1.16274e-06
327,1.09907e-06
328,1.12718e-06
329,1.14547e-06
330,1.27396e-06
331,1.31109e-06
332,1.24801e-06
333,1.23090e-06
334,1.25282e-06
335,1.33479e-06
336,1.12446e-06
337,1.19419e-06
338,1.33276e-06
339,1.36364e-06
340,1.29744e-06
341,1.47271e-06
342,1.56975e-06
343,1.41129e-06
344,1.51195e-06
345,1.53157e-06
346,1.32817e-06
347,1.40635e-06
348,1.55296e-06
349,1.46976e-06
350,1.49826e-06
351,1.43617e-06
352,1.36529e-06
353,1.44509e-06
354,1.58989e-06
355,1.60153e-06
356,1.55254e-06
357,1.67700e-06
358,1.67112e-06
359,1.66376e-06
360,1.52384e-06
361,1.56831e-06
362,1.63399e-06
363,1.59345e-06
364,1.63768e-06
365,1.66689e-06
366,1.60849e-06
367,1.66966e-06
368,1.67941e-06
369,1.84238e-06
370,1.65358e-06
371,1.69688e-06
372,1.71452e-06
373,1.54628e-06
374,1.68141e-06
375,1.62915e-06
376,1.60878e-06
377,1.72637e-06
378,1.65196e-06
379,1.68659e-06
380,1.75165e-06
381,1.88040e-06
382,1.85791e-06
383,1.81233e-06
384,1.91506e-06
385,1.60396e-06
386,1.72899e-06
387,1.82171e-06
388,1.91898e-06
389,1.88885e-06
390,1.95251e-06
391,1.87761e-06
392,1.76490e-06
393,1.91876e-06
394,1.81746e-06
395,1.72309e-06
396,1.85962e-06
397,1.83686e-06
398,1.73341e-06
399,1.84798e-06
400,1.86005e-06
401,1.88160e-06
402,1.98426e-06
403,1.84413e-06
404,1.96337e-06
405,1.74837e-06
406,1.76050e-06
407,1.89694e-06
408,1.85377e-06
409,1.85049e-06
410,1.74106e-06
411,1.70221e-06
412,1.72672e-06
413,1.90585e-06
414,2.03863e-06
415,1.76391e-06
416,1.84513e-06
417,1.75896e-06
418,1.96361e-06
419,1.93758e-06
420,1.96481e-06
421,1.85670e-06
422,1.88450e-06
423,2.05232e-06
424,2.03006e-06
425,1.92180e-06
426,1.91227e-06
427,1.89279e-06
428,1.85631e-06
429,1.73718e-06
430,1.97314e-06
431,1.95165e-06
432,2.05682e-06
433,1.97487e-06
434,1.94946e-06
435,2.12094e-06
436,1.95316e-06
437,2.03315e-06
438,1.97613e-06
439,1.87727e-06
440,2.00189e-06
441,2.04933e-06
442,2.03123e-06
443,1.99257e-06
444,2.13601e-06
445,1.96211e-06
446,1.98750e-06
447,2.02238e-06
448,2.06168e-06
449,2.10393e-06
450,2.04361e-06
451,1.95211e-06
452,1.94666e-06
453,2.06203e-06
454,1.97595e-06
455,2.05103e-06
456,1.93747e-06
457,2.09672e-06
458,1.91334e-06
459,1.92947e-06
460,2.09487e-06
461,2.06044e-06
462,1.94918e-06
463,2.09590e-06
464,2.06354e-06
465,1.93769e-06
466,2.08148e-06
467,1.93640e-06
468,1.94036e-06
469,2.01116e-06
470,1.93073e-06
471,1.86099e-06
472,2.02028e-06
473,2.04728e-06
474,2.10454e-06
475,2.02857e-06
476,1.89450e-06
477,1.92474e-06
478,1.92446e-06
479,2.10615e-06
480,2.02544e-06
481,2.09182e-06
482,2.08562e-06
483,2.11747e-06
484,1.98130e-06
485,2.12360e-06
486,2.02411e-06
487,2.28303e-06
488,2.10706e-06
489,2.13874e-06
490,2.17328e-06
491,2.13031e-06
492,1.97872e-06
493,1.94308e-06
494,1.97611e-06
495,2.25850e-06
496,2.15063e-06
497,2.25532e-06
498,2.09921e-06
